[[1]]
                        Prob         Low           Med          Up
lwarfare        1.141111e-02  0.000000000  0.0000000000 0.000000000
larea           1.000000e+00  0.875944399  0.9965328296 1.111110140
lpopulation     8.962000e-01 -0.127394505  0.0000000000 0.135926120
ldepend15       3.143778e-01 -0.002567029  0.0000000000 0.002481450
ldepend64       3.112556e-01 -0.006079593  0.0000000000 0.006422541
lurban          1.511111e-03  0.000000000  0.0000000000 0.000000000
lpop_growth     4.777778e-04  0.000000000  0.0000000000 0.000000000
ltrade          3.530000e-02  0.000000000  0.0000000000 0.000000000
lgini_gross     4.350000e-02  0.000000000  0.0000000000 0.000000000
ldebt           1.111111e-05  0.000000000  0.0000000000 0.000000000
lfdi_liab       1.820000e-02  0.000000000  0.0000000000 0.000000000
linflation      1.044444e-02  0.000000000  0.0000000000 0.000000000
ldemocracy      1.777778e-03  0.000000000  0.0000000000 0.000000000
lpol_comp       1.744444e-03  0.000000000  0.0000000000 0.000000000
lpresidential   0.000000e+00  0.000000000  0.0000000000 0.000000000
lplurality      2.011111e-03  0.000000000  0.0000000000 0.000000000
lpol_rights     2.222222e-05  0.000000000  0.0000000000 0.000000000
lgdp_pc         1.250556e-01 -0.023857042  0.0000000000 0.025795861
                         Mean           SD      CondMean       CondSD
per03           -3.303588e-04 2.444961e-02 -9.933449e-04 2.444961e-02
per04           -5.307096e-04 2.695975e-02 -8.354078e-04 2.695975e-02
per05           -5.092809e-04 2.961208e-02 -8.564171e-04 2.961208e-02
per06           -7.718430e-04 3.351178e-02 -1.125934e-03 3.351178e-02
per07           -9.854498e-04 3.736967e-02 -1.507321e-03 3.736967e-02
per08           -1.252377e-03 4.095401e-02 -1.817287e-03 4.095401e-02
cc2              5.715373e-03 1.253228e-01  5.744229e-03 1.253228e-01
cc3             -7.163814e-03 1.491761e-01 -8.480203e-03 1.491761e-01
cc4             -1.134099e-02 2.184364e-01 -1.224815e-02 2.184364e-01
cc5              1.994976e-03 1.020721e-01  3.481509e-03 1.020721e-01
cc6              4.318338e-03 1.698632e-01  8.944718e-03 1.698632e-01
cc7              5.299022e-04 9.805972e-02 -8.289706e-04 9.805972e-02
cc8              5.221874e-03 1.102489e-01  6.433047e-03 1.102489e-01
cc9             -8.903161e-04 7.276130e-02 -6.055679e-04 7.276130e-02
cc10            -1.882690e-03 7.616777e-02 -1.854668e-03 7.616777e-02
cc11            -5.918306e-03 1.518709e-01 -4.330227e-03 1.518709e-01
cc12            -7.598766e-03 2.144657e-01 -5.245152e-03 2.144657e-01
cc13            -8.165323e-03 1.724225e-01 -8.700571e-03 1.724225e-01
cc14            -8.992209e-03 1.794657e-01 -9.785766e-03 1.794657e-01
cc15            -3.685534e-03 1.203711e-01 -2.791370e-03 1.203711e-01
cc16            -1.073951e-02 2.110614e-01 -1.056421e-02 2.110614e-01
cc17            -6.075263e-03 2.014943e-01 -2.881842e-03 2.014943e-01
cc18            -1.945297e-03 1.005395e-01 -1.129733e-03 1.005395e-01
cc19            -6.526755e-03 1.292292e-01 -8.699206e-03 1.292292e-01
cc20            -9.420062e-03 1.698299e-01 -1.312967e-02 1.698299e-01
