[[1]]
                        Prob           Low          Med         Up
cc14             7.951884e-02 0.6696049209  0.0806798112 0.669604921
cc15            -8.559961e-01 0.4092497755 -0.8703971600 0.409249776
cc16             2.460124e-01 0.3948916243  0.2517728033 0.394891624
cc17            -4.669661e-01 0.4879476221 -0.4632693144 0.487947622
cc18            -3.183070e-01 0.4907327543 -0.3171426008 0.490732754
cc19             6.707196e-03 0.5507203620  0.0177553303 0.550720362
cc20             7.502580e-01 0.3819629831  0.7601052991 0.381962983
cc21            -1.867655e-01 0.6718807729 -0.1938816770 0.671880773
cc22             1.484977e-01 0.6688139918  0.1495500741 0.668813992
cc23             1.215981e+00 0.5188784323  1.2157859464 0.518878432
cc24             4.252836e-01 0.4520713373  0.4251445321 0.452071337
cc25            -1.197512e+00 0.4757112419 -1.2005509708 0.475711242
cc26             9.048359e-01 0.5583049893  0.9056089468 0.558304989
cc27            -5.740997e-01 0.6095870463 -0.5755975003 0.609587046
cc28            -4.412505e-01 0.4178065259 -0.4319794593 0.417806526
cc29            -5.005890e-01 0.4014436468 -0.5020223007 0.401443647
cc30            -7.662143e-01 0.5778147035 -0.7660190413 0.577814703
cc31             2.833285e-01 0.7298497605  0.2801106344 0.729849760
cc32             2.472617e-02 0.5012530883  0.0288777381 0.501253088
cc33            -7.126945e-01 0.5224743014 -0.7140644777 0.522474301
cc34            -1.269599e-01 0.5643213573 -0.1358756354 0.564321357
cc35            -1.294118e-01 0.5654880916 -0.1115744598 0.565488092
cc36            -3.483159e-01 0.5329517618 -0.3560391952 0.532951762
cc37            -2.599555e-02 0.6762119424 -0.0206554914 0.676211942
cc38            -5.168438e-02 0.5189126644 -0.0564750974 0.518912664
cc39            -2.875449e-01 0.3631725003 -0.2774456838 0.363172500
cc40            -1.601455e-01 0.5967341147 -0.1550473828 0.596734115
cc41             7.544015e-01 0.5223550089  0.7523575526 0.522355009
cc42            -2.166828e-01 0.5617234007 -0.2142049517 0.561723401
cc43            -2.732124e-01 0.5263063993 -0.2791369404 0.526306399
cc44            -4.473198e-01 0.4129741723 -0.4408288315 0.412974172
cc45             1.365173e-02 0.7057013328 -0.0010788331 0.705701333
