[[1]]
                        Prob          Low          Med           Up
larea           1.000000000  0.95390996  1.000054e+00 1.04675241  1.000318e+00
lpopulation     0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
ldepend15       0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
ldepend64       0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
lurban          0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
lpop_growth     0.014366667  0.00000000  0.000000e+00 0.00000000 -2.925797e-06
ltrade          0.000800000  0.00000000  0.000000e+00 0.00000000  2.320984e-08
lgini_gross     0.005755556  0.00000000  0.000000e+00 0.00000000  6.865129e-07
ldebt           0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
lfdi_liab       0.006822222  0.00000000  0.000000e+00 0.00000000  5.656731e-06
linflation      0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
ldemocracy      0.003766667  0.00000000  0.000000e+00 0.00000000  2.180162e-06
lpol_comp       0.004177778  0.00000000  0.000000e+00 0.00000000 -3.024939e-06
lpresidential   0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
lplurality      0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
lpol_rights     0.014244444  0.00000000  0.000000e+00 0.00000000  1.999868e-07
lgdp_pc         0.000000000  0.00000000  0.000000e+00 0.00000000  0.000000e+00
                          SD      CondMean       CondSD
per03           2.619884e-02  5.226279e-04 0.0261988354
per04           2.594931e-02  1.635645e-04 0.0259493120
per05           2.625217e-02  3.331015e-04 0.0262521675
per06           2.608550e-02  6.860733e-04 0.0260854970
per07           2.667925e-02  9.704243e-04 0.0266792460
per08           2.760132e-02  1.624197e-03 0.0276013165
cc2             1.026191e-01 -4.527709e-03 0.1026191415
cc3             1.161645e-01 -4.608481e-03 0.1161644747
