[[1]]
                        Prob         Low           Med          Up
cc3             1.000000e+00 -0.191952688  4.641394e-03 0.19922575
cc4             1.000000e+00 -0.273974390 -2.267782e-03 0.26285460
cc5             1.000000e+00 -0.345750359 -6.144255e-03 0.32799043
cc6             1.000000e+00 -0.281964099 -3.064340e-04 0.26474131
cc7             1.000000e+00 -0.362585496 -3.050827e-03 0.35725448
cc8             1.000000e+00 -0.222880223 -3.551343e-04 0.21722005
cc9             1.000000e+00 -0.198087404  4.503966e-03 0.20375899
cc10            1.000000e+00 -0.284751424 -1.183556e-03 0.27874474
cc11            1.000000e+00 -0.405115870 -8.096201e-04 0.38240336
cc12            1.000000e+00 -0.339649822 -1.049351e-06 0.30765320
cc13            1.000000e+00 -0.134568887 -7.899877e-04 0.13286950
cc14            1.000000e+00 -0.366667353  1.291620e-04 0.35889624
cc15            1.000000e+00 -0.181406294 -1.944292e-02 0.13783202
cc16            1.000000e+00 -0.180198965 -3.250930e-04 0.17551966
cc17            1.000000e+00 -0.172600478 -2.051311e-03 0.17332578
cc18            1.000000e+00 -0.214208421  3.157034e-03 0.20877937
cc19            1.000000e+00 -0.227748510  1.879483e-04 0.22021096
cc20            1.000000e+00 -0.283273381 -2.644896e-03 0.27201783
cc21            1.000000e+00 -0.235514257  1.221206e-03 0.23432193
cc22            1.000000e+00 -0.153560211  3.537021e-03 0.15307877
cc23            1.000000e+00 -0.137087346  3.427613e-03 0.14386255
cc24            1.000000e+00 -0.160975424  7.329650e-04 0.16126288
cc25            1.000000e+00 -0.262312817 -1.535868e-03 0.24788317
cc26            1.000000e+00 -0.351716466 -4.353305e-03 0.32184307
cc27            1.000000e+00 -0.189348569 -1.999830e-03 0.18080872
cc28            1.000000e+00 -0.199865057 -5.314325e-05 0.19808494
cc29            1.000000e+00 -0.181579316  1.327555e-03 0.17907455
cc30            1.000000e+00 -0.252297717 -3.756139e-03 0.23735199
cc31            1.000000e+00 -0.291227285  2.639516e-03 0.29638628
cc32            1.000000e+00 -0.173581776  1.908996e-03 0.17426887
cc33            1.000000e+00 -0.198159876 -1.514548e-03 0.19286192
cc34            1.000000e+00 -0.184327966 -1.895851e-03 0.18182807
cc35            1.000000e+00 -0.510790880 -2.982298e-03 0.48926716
cc36            1.000000e+00 -0.146717937  2.259113e-03 0.15466177
cc37            1.000000e+00 -0.160097002 -5.245570e-05 0.15008897
cc38            1.000000e+00 -0.241863964  1.143056e-03 0.24751232
cc39            1.000000e+00 -0.319692536 -5.983105e-03 0.29905592
cc40            1.000000e+00 -0.188444107  8.738417e-04 0.17708585
cc41            1.000000e+00 -0.170533654  7.127500e-04 0.17978605
cc42            1.000000e+00 -0.188547358 -7.875236e-04 0.18582002
cc43            1.000000e+00 -0.142762596  2.860856e-04 0.14605124
cc44            1.000000e+00 -0.196382744 -2.719785e-03 0.20158468
cc45            1.000000e+00 -0.366141001 -1.997644e-03 0.36523627
cc46            1.000000e+00 -0.251192020 -3.458455e-03 0.24229342
cc47            1.000000e+00 -0.598882181 -3.469475e-03 0.55608909
cc48            1.000000e+00 -0.290474550 -4.899696e-03 0.29408255
cc49            1.000000e+00 -0.157900171  9.011044e-04 0.15671016
cc50            1.000000e+00 -0.286274666 -1.473150e-03 0.27996600
cc51            1.000000e+00 -0.196630785 -1.076640e-03 0.18932243
cc52            1.000000e+00 -0.308402227 -1.805838e-04 0.29471242
cc53            1.000000e+00 -0.220410886  4.437132e-03 0.21804842
cc54            1.000000e+00 -0.312046902 -5.212443e-04 0.30702197
cc55            1.000000e+00 -0.449919569 -1.732282e-03 0.43306989
cc56            1.000000e+00 -0.212688990 -2.367977e-03 0.19907829
cc57            1.000000e+00 -0.152376557  2.590940e-03 0.15106517
cc58            1.000000e+00 -0.235491212 -3.267287e-03 0.23286666
cc59            1.000000e+00 -0.222449043 -3.949175e-03 0.21967582
cc60            1.000000e+00 -0.210444419  4.886702e-03 0.21430035
cc61            1.000000e+00 -0.209104859  1.419024e-04 0.20586641
cc62            1.000000e+00 -0.138324283  2.705057e-04 0.13888688
1               1.000000e+00 -1.010971902  8.660202e-03 1.06488686
lcentralization 1.977778e-03  0.000000000  0.000000e+00 0.00000000
lwarfare        7.966667e-03  0.000000000  0.000000e+00 0.00000000
larea           1.000000e+00  0.925406071  9.991244e-01 1.07130484
lpopulation     5.122222e-03  0.000000000  0.000000e+00 0.00000000
ldepend15       6.222222e-04  0.000000000  0.000000e+00 0.00000000
ldepend64       3.610000e-02  0.000000000  0.000000e+00 0.00000000
