[[1]]
                          Prob          Low          Med         Up
cc82              -7.676385e-02 3.894369e-01 -0.0730446118 0.389436900
cc83               2.602993e-01 4.221804e-01  0.2527073924 0.422180403
cc84              -9.403346e-01 4.200659e-01 -0.9482573838 0.420065899
cc85              -9.416903e-02 6.997258e-01 -0.0971934500 0.699725756
1                  4.492732e-01 5.238694e-01  0.4468012669 0.523869351
lcentralization_r -6.045851e-04 3.071138e-03 -0.0130936428 0.005981564
lwarfare           5.804310e-01 4.086523e-02  0.5804771417 0.040865231
larea             -1.333409e-04 4.719055e-03 -0.0134351498 0.088085069
lpopulation        8.699680e-03 3.177448e-02  0.0728348090 0.059872570
ldepend15         -2.850845e-04 2.640272e-03 -0.0098137043 0.011760040
ldepend64         -4.364368e-05 6.468018e-03 -0.0010452672 0.037963649
