period	cc	year	CG_22_GDP	centralization_hi	centralization_umi	centralization_lmi	centralization_li	warfare_hi	warfare_umi	warfare_lmi	warfare_li	area_hi	area_umi	area_lmi	area_li	population_hi	population_umi	population_lmi	population_li	depend15_hi	depend15_umi	depend15_lmi	depend15_li	depend64_hi	depend64_umi	depend64_lmi	depend64_li	urban_hi	urban_umi	urban_lmi	urban_li	pop_growth_hi	pop_growth_umi	pop_growth_lmi	pop_growth_li	trade_hi	trade_umi	trade_lmi	trade_li	gini_gross_hi	gini_gross_umi	gini_gross_lmi	gini_gross_li	debt_hi	debt_umi	debt_lmi	debt_li	fdi_liab_hi	fdi_liab_umi	fdi_liab_lmi	fdi_liab_li	inflation_hi	inflation_umi	inflation_lmi	inflation_li	democracy_hi	democracy_umi	democracy_lmi	democracy_li	pol_comp_hi	pol_comp_umi	pol_comp_lmi	pol_comp_li	presidential_hi	presidential_umi	presidential_lmi	presidential_li	plurality_hi	plurality_umi	plurality_lmi	plurality_li	pol_rights_hi	pol_rights_umi	pol_rights_lmi	pol_rights_li	gdp_pc_hi	gdp_pc_umi	gdp_pc_lmi	gdp_pc_li	lcentralization_hi	lcentralization_umi	lcentralization_lmi	lcentralization_li	lwarfare_hi	lwarfare_umi	lwarfare_lmi	lwarfare_li	larea_hi	larea_umi	larea_lmi	larea_li	lpopulation_hi	lpopulation_umi	lpopulation_lmi	lpopulation_li	ldepend15_hi	ldepend15_umi	ldepend15_lmi	ldepend15_li	ldepend64_hi	ldepend64_umi	ldepend64_lmi	ldepend64_li	lurban_hi	lurban_umi	lurban_lmi	lurban_li	lpop_growth_hi	lpop_growth_umi	lpop_growth_lmi	lpop_growth_li	ltrade_hi	ltrade_umi	ltrade_lmi	ltrade_li	lgini_gross_hi	lgini_gross_umi	lgini_gross_lmi	lgini_gross_li	ldebt_hi	ldebt_umi	ldebt_lmi	ldebt_li	lfdi_liab_hi	lfdi_liab_umi	lfdi_liab_lmi	lfdi_liab_li	linflation_hi	linflation_umi	linflation_lmi	linflation_li	ldemocracy_hi	ldemocracy_umi	ldemocracy_lmi	ldemocracy_li	lpol_comp_hi	lpol_comp_umi	lpol_comp_lmi	lpol_comp_li	lpresidential_hi	lpresidential_umi	lpresidential_lmi	lpresidential_li	lplurality_hi	lplurality_umi	lplurality_lmi	lplurality_li	lpol_rights_hi	lpol_rights_umi	lpol_rights_lmi	lpol_rights_li	lgdp_pc_hi	lgdp_pc_umi	lgdp_pc_lmi	lgdp_pc_li	per01	per02	per03	per04	per05	per06	per07	per08	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc137	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc243	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
5	13	1993	5.8592453	57.83905	0	0	0	0	0	0	0	15.85673	0	0	0	16.69445	0	0	0	32.513485	0	0	0	17.619452	0	0	0	85.823601	0	0	0	1.1764706	0	0	0	36.097652	0	0	0	41.86216	0	0	0	28.545919	0	0	0	11.42436	0	0	0	1.710936	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.8759394	0	0	0	60.741421	0	0	0	0	0	0	0	15.85673	0	0	0	16.624474	0	0	0	33.918526	0	0	0	16.290024	0	0	0	85.424004	0	0	0	1.25	0	0	0	32.343185	0	0	0	42.624836	0	0	0	22.92864	0	0	0	10.98873	0	0	0	7.157136	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.6772041	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	13	1998	4.2675128	62.635983	0	0	0	0	0	0	0	15.85673	0	0	0	16.749136	0	0	0	31.554794	0	0	0	18.48382	0	0	0	86.741402	0	0	0	1.1111112	0	0	0	40.28928	0	0	0	42.611542	0	0	0	24.117781	0	0	0	11.673552	0	0	0	1.615607	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.016976	0	0	0	57.83905	0	0	0	0	0	0	0	15.85673	0	0	0	16.69445	0	0	0	32.513485	0	0	0	17.619452	0	0	0	85.823601	0	0	0	1.1764706	0	0	0	36.097652	0	0	0	41.86216	0	0	0	28.545919	0	0	0	11.42436	0	0	0	1.710936	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.8759394	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	13	2003	2.3893046	74.177383	0	0	0	0	0	0	0	15.85673	0	0	0	16.800983	0	0	0	29.985277	0	0	0	18.965754	0	0	0	87.7752	0	0	0	1.0526316	0	0	0	39.487141	0	0	0	43.311539	0	0	0	13.57278	0	0	0	12.17251	0	0	0	3.535048	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.222333	0	0	0	62.635983	0	0	0	0	0	0	0	15.85673	0	0	0	16.749136	0	0	0	31.554794	0	0	0	18.48382	0	0	0	86.741402	0	0	0	1.1111112	0	0	0	40.28928	0	0	0	42.611542	0	0	0	24.117781	0	0	0	11.673552	0	0	0	1.615607	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.016976	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	13	2008	2.4926779	73.089119	0	0	0	0	0	0	0	15.85673	0	0	0	16.887945	0	0	0	28.462711	0	0	0	19.497152	0	0	0	88.700401	0	0	0	1.9523809	0	0	0	41.698956	0	0	0	44.982212	0	0	0	13.827392	0	0	0	12.843622	0	0	0	4.1043301	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.764782	0	0	0	74.177383	0	0	0	0	0	0	0	15.85673	0	0	0	16.800983	0	0	0	29.985277	0	0	0	18.965754	0	0	0	87.7752	0	0	0	1.0526316	0	0	0	39.487141	0	0	0	43.311539	0	0	0	13.57278	0	0	0	12.17251	0	0	0	3.535048	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.222333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	14	1988	6.0344858	72.317055	0	0	0	0	0	0	0	11.319947	0	0	0	15.846273	0	0	0	26.101954	0	0	0	21.492294	0	0	0	65.685402	0	0	0	.2631579	0	0	0	69.419174	0	0	0	42.257298	0	0	0	55.373219	0	0	0	8.906106	0	0	0	2.5758481	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.7307739	0	0	0	72.436829	0	0	0	0	0	0	0	11.319947	0	0	0	15.835711	0	0	0	28.786287	0	0	0	22.0756	0	0	0	65.496002	0	0	0	.26666668	0	0	0	68.62606	0	0	0	44.050762	0	0	0	41.327358	0	0	0	7.9897509	0	0	0	4.6915021	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.1294394	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	14	1993	5.1629853	70.228325	0	0	0	0	0	0	0	11.319947	0	0	0	15.872149	0	0	0	26.166885	0	0	0	22.448759	0	0	0	65.786003	0	0	0	.51615053	0	0	0	69.359703	0	0	0	49.79306	0	0	0	61.250599	0	0	0	9.4482117	0	0	0	2.84338	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.135292	0	0	0	72.317055	0	0	0	0	0	0	0	11.319947	0	0	0	15.846273	0	0	0	26.101954	0	0	0	21.492294	0	0	0	65.685402	0	0	0	.2631579	0	0	0	69.419174	0	0	0	42.257298	0	0	0	55.373219	0	0	0	8.906106	0	0	0	2.5758481	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.7307739	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	14	1998	2.2257116	76.532242	0	0	0	0	0	0	0	11.319947	0	0	0	15.894952	0	0	0	25.695854	0	0	0	22.711035	0	0	0	65.800003	0	0	0	.25316456	0	0	0	81.268883	0	0	0	43.527016	0	0	0	66.244141	0	0	0	10.04312	0	0	0	.4228076	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.185601	0	0	0	70.228325	0	0	0	0	0	0	0	11.319947	0	0	0	15.872149	0	0	0	26.166885	0	0	0	22.448759	0	0	0	65.786003	0	0	0	.51615053	0	0	0	69.359703	0	0	0	49.79306	0	0	0	61.250599	0	0	0	9.4482117	0	0	0	2.84338	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.135292	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	14	2003	2.1647632	79.793327	0	0	0	0	0	0	0	11.319947	0	0	0	15.909799	0	0	0	24.192911	0	0	0	23.403061	0	0	0	66.240402	0	0	0	.49691358	0	0	0	96.489006	0	0	0	48.315159	0	0	0	65.958504	0	0	0	11.056755	0	0	0	1.597104	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.316314	0	0	0	76.532242	0	0	0	0	0	0	0	11.319947	0	0	0	15.894952	0	0	0	25.695854	0	0	0	22.711035	0	0	0	65.800003	0	0	0	.25316456	0	0	0	81.268883	0	0	0	43.527016	0	0	0	66.244141	0	0	0	10.04312	0	0	0	.4228076	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.185601	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	14	2008	2.2185285	77.47506	0	0	0	0	0	0	0	11.319748	0	0	0	15.936557	0	0	0	22.456839	0	0	0	25.124138	0	0	0	67.085999	0	0	0	.48486629	0	0	0	106.42944	0	0	0	48.607761	0	0	0	65.802559	0	0	0	12.458786	0	0	0	1.726102	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.711997	0	0	0	79.793327	0	0	0	0	0	0	0	11.319947	0	0	0	15.909799	0	0	0	24.192911	0	0	0	23.403061	0	0	0	66.240402	0	0	0	.49691358	0	0	0	96.489006	0	0	0	48.315159	0	0	0	65.958504	0	0	0	11.056755	0	0	0	1.597104	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.316314	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	18	2008	1.4153547	0	0	0	100	0	0	0	0	0	0	0	11.776597	0	0	0	18.79855	0	0	0	51.600788	0	0	0	7.1018562	0	0	0	26.990801	0	0	0	1.4285715	0	0	0	45.838192	0	0	0	57.999744	0	0	0	44.384075	0	0	0	8.5475492	0	0	0	6.748498	0	0	0	.80000001	0	0	0	5.8000002	0	0	0	0	0	0	0	1	0	0	0	3.8	0	0	0	6.2868066	0	0	0	100	0	0	0	0	0	0	0	11.776597	0	0	0	18.72751	0	0	0	58.815281	0	0	0	6.9245358	0	0	0	24.8176	0	0	0	1.5384616	0	0	0	36.071941	0	0	0	48.409187	0	0	0	50.145119	0	0	0	7.9609995	0	0	0	3.72471	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	3.8	0	0	0	5.9313459	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	21	2003	1.0998764	85.217979	0	0	0	0	0	0	0	10.318243	0	0	0	16.118095	0	0	0	25.735348	0	0	0	26.086	0	0	0	97.222397	0	0	0	0	0	0	0	148.50986	0	0	0	39.566898	0	0	0	99.019142	0	0	0	12.720386	0	0	0	2.110522	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.284338	0	0	0	87.684944	0	0	0	0	0	0	0	10.318243	0	0	0	16.118095	0	0	0	26.162348	0	0	0	25.061308	0	0	0	96.981598	0	0	0	0	0	0	0	137.72638	0	0	0	46.879303	0	0	0	117.8408	0	0	0	11.975632	0	0	0	1.0812594	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.126507	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	21	2008	1.0812458	84.174591	0	0	0	0	0	0	0	10.318243	0	0	0	16.194344	0	0	0	25.618084	0	0	0	26.30629	0	0	0	97.390404	0	0	0	2	0	0	0	157.66937	0	0	0	37.969681	0	0	0	90.986038	0	0	0	13.623202	0	0	0	2.019598	0	0	0	8.3999996	0	0	0	7.5999999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.680591	0	0	0	85.217979	0	0	0	0	0	0	0	10.318243	0	0	0	16.118095	0	0	0	25.735348	0	0	0	26.086	0	0	0	97.222397	0	0	0	0	0	0	0	148.50986	0	0	0	39.566898	0	0	0	99.019142	0	0	0	12.720386	0	0	0	2.110522	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.284338	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	24	2008	3.1607463	0	0	0	100	0	0	0	0	0	0	0	11.633017	0	0	0	15.938205	0	0	0	83.204903	0	0	0	5.6911502	0	0	0	42.956001	0	0	0	2.9883642	0	0	0	44.400684	0	0	0	36.366428	0	0	0	25.651924	0	0	0	7.3964434	0	0	0	3.3367319	0	0	0	7	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	6.5679984	0	0	0	100	0	0	0	0	0	0	0	11.633017	0	0	0	15.782978	0	0	0	86.620316	0	0	0	5.7293682	0	0	0	39.935001	0	0	0	3.5149057	0	0	0	51.446087	0	0	0	37.093201	0	0	0	53.848042	0	0	0	6.7247791	0	0	0	2.290904	0	0	0	6	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	2.4000001	0	0	0	6.156353	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	27	1988	3.1173747	0	0	86.119537	0	0	0	0	0	0	0	13.910821	0	0	0	15.668119	0	0	0	75.009666	0	0	0	6.6958346	0	0	0	53.553799	0	0	0	2.537921	0	0	0	45.874344	0	0	0	50.95628	0	0	0	122.223	0	0	0	5.3537502	0	0	0	58.333359	0	0	0	9	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	6.6158094	0	0	0	62.853107	0	0	0	0	0	0	0	13.910821	0	0	0	15.559031	0	0	0	77.480988	0	0	0	6.7145176	0	0	0	48.491798	0	0	0	2.132103	0	0	0	52.190163	0	0	0	52.276974	0	0	0	161.224	0	0	0	5.2809987	0	0	0	2847.0134	0	0	0	5.1999998	0	0	0	6.1999998	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	7.045711	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	27	1993	5.2883444	0	0	81.199165	0	0	0	0	0	0	0	13.910821	0	0	0	15.780651	0	0	0	73.626884	0	0	0	6.9852476	0	0	0	57.8708	0	0	0	2.2519417	0	0	0	48.723969	0	0	0	51.885841	0	0	0	87.650703	0	0	0	6.2011538	0	0	0	11.365054	0	0	0	9	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	6.711719	0	0	0	86.119537	0	0	0	0	0	0	0	13.910821	0	0	0	15.668119	0	0	0	75.009666	0	0	0	6.6958346	0	0	0	53.553799	0	0	0	2.537921	0	0	0	45.874344	0	0	0	50.95628	0	0	0	122.223	0	0	0	5.3537502	0	0	0	58.333359	0	0	0	9	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	6.6158094	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	27	1998	3.488868	0	0	74.666931	0	0	0	0	0	0	0	13.910821	0	0	0	15.889477	0	0	0	71.895103	0	0	0	7.3285933	0	0	0	60.860401	0	0	0	2.2649665	0	0	0	48.474628	0	0	0	56.60281	0	0	0	64.085899	0	0	0	8.0079565	0	0	0	6.3886681	0	0	0	9	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	1.2	0	0	0	6.9229569	0	0	0	81.199165	0	0	0	0	0	0	0	13.910821	0	0	0	15.780651	0	0	0	73.626884	0	0	0	6.9852476	0	0	0	57.8708	0	0	0	2.2519417	0	0	0	48.723969	0	0	0	51.885841	0	0	0	87.650703	0	0	0	6.2011538	0	0	0	11.365054	0	0	0	9	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	6.711719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	27	2003	4.3790259	0	0	85.772705	0	0	0	0	0	0	0	13.910821	0	0	0	15.989926	0	0	0	68.520531	0	0	0	7.5950732	0	0	0	63.247002	0	0	0	2.0342457	0	0	0	54.330425	0	0	0	55.653168	0	0	0	65.834358	0	0	0	8.5844431	0	0	0	4.9858699	0	0	0	8.3999996	0	0	0	7.8000002	0	0	0	1	0	0	0	1	0	0	0	2.4000001	0	0	0	6.8682756	0	0	0	74.666931	0	0	0	0	0	0	0	13.910821	0	0	0	15.889477	0	0	0	71.895103	0	0	0	7.3285933	0	0	0	60.860401	0	0	0	2.2649665	0	0	0	48.474628	0	0	0	56.60281	0	0	0	64.085899	0	0	0	8.0079565	0	0	0	6.3886681	0	0	0	9	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	1.2	0	0	0	6.9229569	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	27	2008	3.2227204	0	0	74.675201	0	0	0	0	0	0	0	13.910821	0	0	0	16.079107	0	0	0	63.271107	0	0	0	7.8112149	0	0	0	65.514999	0	0	0	1.2481674	0	0	0	75.521057	0	0	0	55.35965	0	0	0	42.326	0	0	0	8.6909609	0	0	0	7.5551739	0	0	0	7.5999999	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	7.3757901	0	0	0	85.772705	0	0	0	0	0	0	0	13.910821	0	0	0	15.989926	0	0	0	68.520531	0	0	0	7.5950732	0	0	0	63.247002	0	0	0	2.0342457	0	0	0	54.330425	0	0	0	55.653168	0	0	0	65.834358	0	0	0	8.5844431	0	0	0	4.9858699	0	0	0	8.3999996	0	0	0	7.8000002	0	0	0	1	0	0	0	1	0	0	0	2.4000001	0	0	0	6.8682756	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	32	1988	9.5934172	0	98.558182	0	0	0	0	0	0	0	13.247639	0	0	0	14.076688	0	0	0	87.803123	0	0	0	4.9150772	0	0	0	35.8494	0	0	0	3.2051282	0	0	0	113.4049	0	0	0	56.008572	0	0	0	25.62138	0	0	0	7.0684676	0	0	0	13.880244	0	0	0	6.8000002	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	1.6	0	0	0	7.3527093	0	0	0	100	0	0	0	0	0	0	0	13.247639	0	0	0	13.909161	0	0	0	90.896919	0	0	0	4.7387362	0	0	0	22.625999	0	0	0	3.8676238	0	0	0	122.84258	0	0	0	55.236347	0	0	0	26.991039	0	0	0	6.4890342	0	0	0	10.134658	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	6.7115655	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	32	1993	9.3117352	0	99.315414	0	0	0	0	0	0	0	13.247639	0	0	0	14.220085	0	0	0	79.058296	0	0	0	4.9555912	0	0	0	46.1618	0	0	0	2.7619047	0	0	0	91.922218	0	0	0	56.978889	0	0	0	19.813841	0	0	0	7.0989738	0	0	0	8.3001575	0	0	0	7	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	1.6	0	0	0	7.9317527	0	0	0	98.558182	0	0	0	0	0	0	0	13.247639	0	0	0	14.076688	0	0	0	87.803123	0	0	0	4.9150772	0	0	0	35.8494	0	0	0	3.2051282	0	0	0	113.4049	0	0	0	56.008572	0	0	0	25.62138	0	0	0	7.0684676	0	0	0	13.880244	0	0	0	6.8000002	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	1.6	0	0	0	7.3527093	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
