period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	cc1	cc2	cc3	cc4	cc5	cc6	cc7	cc8	cc9	cc10	cc11	cc12	cc13	cc14	cc15	cc16	cc17	cc18	cc19	cc20	cc21	cc22	cc23	cc24	cc25	cc26	cc27	cc28	cc29	cc30	cc31	cc32	cc33	cc34	cc35	cc36	cc37	cc38	cc39	cc40	cc41	cc42	cc43	cc44	cc45	cc46	cc47	cc48	cc49	cc50	cc51	cc52	cc53	cc54	cc55	cc56	cc57	cc58	cc59	cc60	cc61	cc62	cc63	cc64	cc65	cc66	cc67	cc68	cc69	cc70	cc71	cc72	cc73	cc74	cc75	cc76	cc77	cc78	cc79	cc80	cc81	cc82	cc83	cc84	cc85	cc86	cc87	cc88	cc89	cc90	cc91
4	154	1988	23.084961	-.2216114	-.38521606	1.1918504	1.3597937	.4150255	-.45758468	.78078437	.083348572	-.86938846	.26154947	.11819326	.89278495	.11629278	-.26701376	.33888215	.9070856	.68546009	-.020409979	.12065909	-.35326624	-.38521606	1.1918504	1.318341	.82212293	-.47116405	.67941767	.20621169	-.98086792	.22265245	-.14576247	.72579312	.057716761	-.51487488	.17302999	.9070856	.68546009	-.29426748	.21629421	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	154	1993	18.664877	-1.4201962	-.38521606	1.1918504	1.3993058	.069151506	-.3903527	.86735064	.10488462	-.83440578	.57139039	-.36712092	1.1115776	-.064037472	.11854799	.44945028	.9070856	.68546009	.070875891	.46181118	-.2216114	-.38521606	1.1918504	1.3597937	.4150255	-.45758468	.78078437	.083348572	-.86938846	.26154947	.11819326	.89278495	.11629278	-.26701376	.33888215	.9070856	.68546009	-.020409979	.12065909	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	154	1998	20.699238	-1.7991287	-.38521606	1.1918504	1.4336197	-.20476106	-.2995511	.93124151	-.4493345	-.48216814	.48449793	-.26444376	1.3323925	-.078060053	.72443074	.78115457	.9070856	.68546009	-.38555333	.53815174	-1.4201962	-.38521606	1.1918504	1.3993058	.069151506	-.3903527	.86735064	.10488462	-.83440578	.57139039	-.36712092	1.1115776	-.064037472	.11854799	.44945028	.9070856	.68546009	.070875891	.46181118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	158	1998	28.84103	-1.9137539	-.38521606	1.1346303	-.087231778	.041668814	-.63913107	.24181972	-.54350799	.26780194	-1.2938774	.088817768	-.65768218	-.10299139	1.2752331	1.2787111	.9070856	.68546009	-.84198254	-.86963576	-2.1465378	-.38521606	1.1346303	-.10132167	.37044066	-.50369352	.23758163	-.52106827	.13098875	-1.4231459	-.36594447	-1.2950233	.33734804	.94475168	.67058653	-.31891933	.68546009	-.75069666	-.67543596	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	158	2003	33.626595	-.65892947	-.38521606	1.1346303	-.066898845	-.50989497	-.70683813	.3761757	-.56407773	.63815045	-1.5241978	.28400233	-.21882622	-.096011519	1.2752331	1.2787111	.9070856	.68546009	-.84198254	-.68901217	-1.9137539	-.38521606	1.1346303	-.087231778	.041668814	-.63913107	.24181972	-.54350799	.26780194	-1.2938774	.088817768	-.65768218	-.10299139	1.2752331	1.2787111	.9070856	.68546009	-.84198254	-.86963576	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	158	2008	35.378639	.13224305	-.38521606	1.1346303	-.035260901	-.83807361	-.71203524	.58439177	-.1462905	.5288797	-1.5035028	-.31749585	.28031424	-.087246217	1.2752331	1.2787111	.9070856	-.18653074	-.84198254	-.099715419	-.65892947	-.38521606	1.1346303	-.066898845	-.50989497	-.70683813	.3761757	-.56407773	.63815045	-1.5241978	.28400233	-.21882622	-.096011519	1.2752331	1.2787111	.9070856	.68546009	-.84198254	-.68901217	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	161	1978	19.09059	.62856954	1.4314334	.70951098	.76185465	1.0249351	-.42515653	-.44806781	.1912287	-.57579929	2.008508	-.11450576	-.15558541	-.10748096	-1.230918	-.9326511	.9070856	.68546009	-.020409979	-.59129781	.62856954	-.021886148	.70952278	.7060985	1.5538464	-.37108701	-.58421361	.34038576	-.63517553	2.349076	-.49453971	-.25554621	-.11298413	-1.3410786	-.9326511	.9070856	.68546009	.52730513	-.98989934	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	161	1983	22.060642	.62856954	1.4314334	.70951098	.81109095	.67001128	-.43052959	-.30600646	.071233317	-.47954234	-.0085321972	.55736011	-.10681428	-.11113402	-1.203378	-.9326511	.9070856	.68546009	.070875891	-.64028829	.62856954	1.4314334	.70951098	.76185465	1.0249351	-.42515653	-.44806781	.1912287	-.57579929	2.008508	-.11450576	-.15558541	-.10748096	-1.230918	-.9326511	.9070856	.68546009	-.020409979	-.59129781	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	161	1988	20.858759	.62856954	1.0681036	.70951098	.85849363	.48820814	-.54370219	-.16173767	.4457095	-.55459213	-1.0137388	.73259574	.046110824	-.11935776	-1.203378	-.9326511	.9070856	.68546009	.070875891	-.46000776	.62856954	1.4314334	.70951098	.81109095	.67001128	-.43052959	-.30600646	.071233317	-.47954234	-.0085321972	.55736011	-.10681428	-.11113402	-1.203378	-.9326511	.9070856	.68546009	.070875891	-.64028829	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	161	1993	28.117607	.62856954	-.38521606	.70951098	.89784652	.22801392	-.5031544	-.024267446	-.1462905	-.55153352	-.8566038	.41694698	.36934146	-.1226282	-1.0932175	-.9326511	.9070856	.68546009	.61859083	-.31335947	.62856954	1.0681036	.70951098	.85849363	.48820814	-.54370219	-.16173767	.4457095	-.55459213	-1.0137388	.73259574	.046110824	-.11935776	-1.203378	-.9326511	.9070856	.68546009	.070875891	-.46000776	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	161	1998	28.029905	.62856954	-.38521606	.70951098	.92510438	-.12704581	-.43744928	.068286292	-.2111271	-.52728665	-.73522288	.21605788	.59290743	-.12851197	-.98305696	-.76679897	.9070856	.68546009	.52730513	-.24835499	.62856954	-.38521606	.70951098	.89784652	.22801392	-.5031544	-.024267446	-.1462905	-.55153352	-.8566038	.41694698	.36934146	-.1226282	-1.0932175	-.9326511	.9070856	.68546009	.61859083	-.31335947	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	161	2003	33.707893	.43482572	-.38521606	.70951098	.94789624	-.4796409	-.37135831	.13403162	-.64564741	-.37046412	-.64596683	.064073093	.85884768	-.13537605	-.92797673	-.65623087	.9070856	.68546009	.52730513	-.15417428	.62856954	-.38521606	.70951098	.92510438	-.12704581	-.43744928	.068286292	-.2111271	-.52728665	-.73522288	.21605788	.59290743	-.12851197	-.98305696	-.76679897	.9070856	.68546009	.52730513	-.24835499	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	161	2008	33.760956	.44468266	-.38521606	.70951098	.9720636	-.7233547	-.32657149	.20135796	-.2924245	-.12983443	-.5812766	-.15843347	1.1257328	-.1297698	-.92797673	-.65623087	.9070856	.68546009	.52730513	.14265542	.43482572	-.38521606	.70951098	.94789624	-.4796409	-.37135831	.13403162	-.64564741	-.37046412	-.64596683	.064073093	.85884768	-.13537605	-.92797673	-.65623087	.9070856	.68546009	.52730513	-.15417428	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	164	1998	32.971107	.62856954	-.38521606	.91339147	-.19383234	.51804304	-.69021678	-.78769392	.26153511	.11285706	2.3853612	-.67184329	.19065662	-.10578717	.72443074	1.0022908	.9070856	-1.4945171	-.84198254	.038665637	.62856954	-.38521606	.91339147	-.25181326	.73616564	-.65716052	-.88396406	1.2404761	.22527464	2.6788311	-.71838039	.23492904	-.10380158	.72443074	1.0022908	-.72758764	-1.4945171	-.84198254	.03096368	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	164	2003	31.380644	.62856954	-.38521606	.91339147	-.15508877	.3353878	-.70429283	-.68230581	-.43957666	.058637489	2.2759981	-.60604459	.27809134	-.11840589	.72443074	1.0022908	.9070856	-1.4945171	-.84198254	.10174461	.62856954	-.38521606	.91339147	-.19383234	.51804304	-.69021678	-.78769392	.26153511	.11285706	2.3853612	-.67184329	.19065662	-.10578717	.72443074	1.0022908	.9070856	-1.4945171	-.84198254	.038665637	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	166	1993	15.731486	.62856954	-.38521606	.33054721	.80328941	.67228681	-.67849362	-1.6413305	.75895351	-.61777371	-.77301455	.041910838	-1.0251918	-.10332911	.58673012	-.10339028	-1.136256	.68546009	-.56812507	-1.476096	.62856954	-.38521606	.33054721	.74855202	.6995042	-.69749862	-1.7140428	.34038576	-.89173436	-1.4656307	-.19736843	-1.148312	-.097998992	-.18439338	-.76679897	-1.136256	.68546009	-.20298161	-1.5046599	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	166	1998	15.747686	.62856954	.82588357	.33071011	.84803015	.59021747	-.64929605	-1.5475005	.019622024	-.43850651	-.070523687	.0099790646	-.71653444	-.11697079	.64181036	.228314	-1.136256	.68546009	-.38555333	-1.3865547	.62856954	-.38521606	.33054721	.80328941	.67228681	-.67849362	-1.6413305	.75895351	-.61777371	-.77301455	.041910838	-1.0251918	-.10332911	.58673012	-.10339028	-1.136256	.68546009	-.56812507	-1.476096	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	166	2003	15.490344	.62856954	.82588357	.33136109	.89784652	.42154264	-.60464978	-1.4662641	-.070404023	-.65294152	.16406225	-.042845134	-.59112298	-.11982654	-.5974952	.28359812	.089749023	.68546009	.34473339	-1.2977887	.62856954	.82588357	.33071011	.84803015	.59021747	-.64929605	-1.5475005	.019622024	-.43850651	-.070523687	.0099790646	-.71653444	-.11697079	.64181036	.228314	-1.136256	.68546009	-.38555333	-1.3865547	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	167	1978	61.459484	-1.2169853	-.38521606	-.15011118	.64152288	-1.0223284	1.1733298	.52749968	-1.0371817	.2059745	-.78925395	-.34639642	.86004621	-.1193971	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.98024762	.0032373355	-.38521606	-.15011118	.61725873	-.8074609	1.0775423	.46548676	-.16375895	.13477288	-.44056204	-.32829797	.62867147	-.10762107	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.5165379	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	167	1983	69.555611	-1.2192948	-.38521606	-.15011118	.64152288	-1.2681655	1.2100179	.60010743	-1.0371817	.48928595	-1.005852	-.045089964	.92070794	-.12835918	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.97046047	-1.2169853	-.38521606	-.15011118	.64152288	-1.0223284	1.1733298	.52749968	-1.0371817	.2059745	-.78925395	-.34639642	.86004621	-.1193971	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.98024762	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	167	1988	66.686737	-1.1045785	-.38521606	-.15011118	.66976041	-1.4237578	1.3253021	.67911267	-.2261463	.35707527	-.87147039	.21633276	1.1957049	-.13685966	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.270524	-1.2192948	-.38521606	-.15011118	.64152288	-1.2681655	1.2100179	.60010743	-1.0371817	.48928595	-1.005852	-.045089964	.92070794	-.12835918	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.97046047	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	167	1993	64.725304	-1.1118271	-.38521606	-.15011118	.66976041	-1.446244	1.4733614	.81003326	-1.0371817	.40752184	-.56315464	.25789234	1.3522635	-.13119934	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.4877954	-1.1045785	-.38521606	-.15011118	.66976041	-1.4237578	1.3253021	.67911267	-.2261463	.35707527	-.87147039	.21633276	1.1957049	-.13685966	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.270524	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	167	1998	46.76857	-.23277946	-.38521606	-.15011118	.69617361	-1.4204301	1.5910674	.97231323	-.28021532	.65040606	-.68575144	.053111155	1.5440383	-.13092321	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.5604953	-1.1118271	-.38521606	-.15011118	.66976041	-1.446244	1.4733614	.81003326	-1.0371817	.40752184	-.56315464	.25789234	1.3522635	-.13119934	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.4877954	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	167	2003	45.908306	-.27571791	-.38521606	-.15011118	.69617361	-1.4121536	1.7127142	1.1175532	-1.0371817	.70088136	.13272698	-.16634184	1.8078539	-.12923834	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.7012465	-.23277946	-.38521606	-.15011118	.69617361	-1.4204301	1.5910674	.97231323	-.28021532	.65040606	-.68575144	.053111155	1.5440383	-.13092321	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.5604953	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	167	2008	47.786098	-.19855548	-.38521606	-.15022931	.71106094	-1.4378623	1.9519755	1.2337052	-.32752573	.95905292	.37789473	-.10633394	1.9360377	-.1343298	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.9425474	-.27571791	-.38521606	-.15011118	.69617361	-1.4121536	1.7127142	1.1175532	-1.0371817	.70088136	.13272698	-.16634184	1.8078539	-.12923834	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.7012465	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	171	1978	35.205711	.20222515	-.38521606	.5338186	.02448188	-.65535992	.79624027	1.2918731	-1.0371817	-.49508747	-1.1799698	-.20294106	.24747182	-.08521048	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.63462651	.62856954	-.38521606	.5338186	.0081957038	-.43672121	.66301489	1.2493485	.13835359	-.62174213	-1.4517627	-.27684391	.23404041	-.10557296	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.37007564	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	171	1983	37.984653	.4939054	-.38521606	.5338186	.039994456	-.89417547	.92592037	1.3082713	-.67090768	-.41708827	-.951581	-.035973705	.18281344	-.10025954	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.80394578	.20222515	-.38521606	.5338186	.02448188	-.65535992	.79624027	1.2918731	-1.0371817	-.49508747	-1.1799698	-.20294106	.24747182	-.08521048	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.63462651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	171	1988	40.665359	.62856954	-.38521606	.5338186	.054956693	-1.0462353	1.0468757	1.3379455	-.68235373	-.59045249	-.68919325	.074175477	.4545587	-.1091894	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.092813	.4939054	-.38521606	.5338186	.039994456	-.89417547	.92592037	1.3082713	-.67090768	-.41708827	-.951581	-.035973705	.18281344	-.10025954	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.80394578	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	171	1993	38.334515	.047100492	-.38521606	.5338186	.08093901	-1.087581	1.1985761	1.3693373	.29078639	-.48024762	-.39823613	-.038913351	.97945863	-.13335821	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.171096	.62856954	-.38521606	.5338186	.054956693	-1.0462353	1.0468757	1.3379455	-.68235373	-.59045249	-.68919325	.074175477	.4545587	-.1091894	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.092813	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	171	1998	34.153355	-.1867657	-.38521606	.5338186	.10775269	-1.0945845	1.2836128	1.3871078	-.43150091	-.44576943	-.24600793	-.39764038	1.0941066	-.13383436	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.2756994	.047100492	-.38521606	.5338186	.08093901	-1.087581	1.1985761	1.3693373	.29078639	-.48024762	-.39823613	-.038913351	.97945863	-.13335821	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.171096	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	171	2003	34.606838	-.10093781	-.38521606	.5338186	.13077214	-1.1625688	1.3058873	1.40166	-.46217844	-.43192318	-.050737951	-.59806317	1.114192	-.1309713	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.4022205	-.1867657	-.38521606	.5338186	.10775269	-1.0945845	1.2836128	1.3871078	-.43150091	-.44576943	-.24600793	-.39764038	1.0941066	-.13383436	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.2756994	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
