period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	per09	per10	per11	per12	per13	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc26	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc91	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
11	161	2003	33.591492	97.193169	0	13.008747	17.205408	49.668568	7.9656124	54.316002	1.1494253	62.088139	40.853062	64.401764	9.6827583	.95220369	-6	3	1	1	5	7.3976226	100	0	13.008747	17.17111	54.399288	7.6254196	53.334465	1.1904762	59.549881	40.379108	71.311096	8.9812317	.33118501	-6	3	1	1	5	7.1891556	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	161	2006	33.248062	97.512733	0	13.008747	17.238567	45.885735	8.1966972	55.311199	1.1111112	74.907326	41.312511	59.514435	10.269545	2.3087366	-6	3	1	1	5	7.6804724	97.193169	0	13.008747	17.205408	49.668568	7.9656124	54.316002	1.1494253	62.088139	40.853062	64.401764	9.6827583	.95220369	-6	3	1	1	5	7.3976226	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	164	1997	32.674706	100	0	13.621064	14.384244	74.676804	6.0907798	30.837	1.9607843	93.569923	66.299767	20.644333	7.3670979	10.074166	6	9	1	0	2	7.7375846	100	0	13.621064	14.305722	77.868866	6.2187872	29.381599	4.3055553	92.257599	68.402283	18.542433	7.3761759	11.977533	6	9	.33333334	0	2	7.7304087	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	164	2000	33.092228	100	0	13.621064	14.457364	71.628815	5.9722281	32.380333	1.8518518	88.396843	65.312256	22.589966	7.0539269	10.098153	6	9	1	0	2	7.5970602	100	0	13.621064	14.384244	74.676804	6.0907798	30.837	1.9607843	93.569923	66.299767	20.644333	7.3670979	10.074166	6	9	1	0	2	7.7375846	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	164	2003	31.74346	100	0	13.621064	14.508657	69.322327	5.9594088	33.974998	1.7543859	90.608925	64.32473	25.322634	7.940618	4.5463333	6	9	1	0	2	7.7758732	100	0	13.621064	14.457364	71.628815	5.9722281	32.380333	1.8518518	88.396843	65.312256	22.589966	7.0539269	10.098153	6	9	1	0	2	7.5970602	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	164	2006	27.852303	100	0	13.621064	14.572954	66.229546	6.0017176	35.598	1.6666666	90.190216	67.364799	23.929001	7.9981608	8.0497637	6	9	1	0	2	8.2352953	100	0	13.621064	14.508657	69.322327	5.9594088	33.974998	1.7543859	90.608925	64.32473	25.322634	7.940618	4.5463333	6	9	1	0	2	7.7758732	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	166	1994	15.115615	100	0	11.8706	16.87554	77.098915	6.1369452	10.4868	3.4210527	55.406048	40.948151	64.726669	3.1424267	7.2972498	5	5	0	1	3	5.2965322	100	0	11.8706	16.794146	77.709259	6.0785699	9.2622004	1.8518518	37.792973	37.504742	61.128368	3.1088381	13.916533	5	5	0	1	2.6666667	5.2335291	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	166	1997	16.222923	100	2	11.8706	16.936188	75.943893	6.2429018	11.9094	1.5873016	61.942818	45.214363	60.897598	4.0997772	6.4033265	5	5	0	1	3	5.381041	100	0	11.8706	16.87554	77.098915	6.1369452	10.4868	3.4210527	55.406048	40.948151	64.726669	3.1424267	7.2972498	5	5	0	1	3	5.2965322	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	166	2000	15.602818	100	2	11.87223	17.007172	74.084877	6.3921409	13.374133	2.964427	56.073719	46.434792	62.132168	4.4312391	8.1256266	6	8	0	1	3	5.4472899	100	2	11.8706	16.936188	75.943893	6.2429018	11.9094	1.5873016	61.942818	45.214363	60.897598	4.0997772	6.4033265	5	5	0	1	3	5.381041	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	166	2003	15.216743	100	2	11.873044	17.086187	71.412704	6.5563583	14.4408	1.3888888	45.541946	47.806068	61.0951	4.6262779	3.7237833	-6	6	.66666669	1	4.6666665	5.5201106	100	2	11.87223	17.007172	74.084877	6.3921409	13.374133	2.964427	56.073719	46.434792	62.132168	4.4312391	8.1256266	6	8	0	1	3	5.4472899	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	167	1976	58.845207	75.387207	0	10.427032	16.454567	39.138855	16.992336	63.495399	0	94.782021	41.321171	38.166668	9.3460808	8.6280165	10	10	0	0	1	8.9346962	100	0	10.427032	16.380461	41.965286	16.625916	62.575001	2.5641026	93.109978	42.667953	41.166668	8.8849688	9.0353603	10	10	0	0	1	8.4825754	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	167	1979	62.939419	76.240234	0	10.427032	16.454567	35.514618	17.289268	64.432602	0	98.000183	38.898212	42.666668	9.7979536	4.5680633	10	10	0	0	1	9.3655577	75.387207	0	10.427032	16.454567	39.138855	16.992336	63.495399	0	94.782021	41.321171	38.166668	9.3460808	8.6280165	10	10	0	0	1	8.9346962	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	167	1982	69.404129	75.961174	0	10.427032	16.454567	31.89304	17.38044	65.534599	0	109.8336	37.950493	53.833332	9.7845421	4.1342735	10	10	0	0	1	9.2418718	76.240234	0	10.427032	16.454567	35.514618	17.289268	64.432602	0	98.000183	38.898212	42.666668	9.7979536	4.5680633	10	10	0	0	1	9.3655577	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	167	1985	69.466713	75.945747	0	10.427032	16.477566	28.907434	17.529726	66.718399	2.3809524	112.61066	37.843513	67.566666	10.134282	1.128231	10	10	0	0	1	9.2404051	75.961174	0	10.427032	16.454567	31.89304	17.38044	65.534599	0	109.8336	37.950493	53.833332	9.7845421	4.1342735	10	10	0	0	1	9.2418718	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	167	1988	66.626801	77.848633	0	10.427032	16.523561	27.041142	18.103588	67.898003	0	105.47653	38.805962	74.699997	10.808364	.37331599	10	10	0	0	1	9.6843271	75.945747	0	10.427032	16.477566	28.907434	17.529726	66.718399	2.3809524	112.61066	37.843513	67.566666	10.134282	1.128231	10	10	0	0	1	9.2404051	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	167	1991	66.195984	75.609787	0	10.427032	16.523561	26.402199	18.706736	69.509399	0	108.76303	41.192467	77	11.182231	2.3909066	10	10	0	0	1	9.9397125	77.848633	0	10.427032	16.523561	27.041142	18.103588	67.898003	0	105.47653	38.805962	74.699997	10.808364	.37331599	10	10	0	0	1	9.6843271	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	167	1994	63.252445	78.723511	0	10.427032	16.523561	26.731886	19.122026	71.985603	0	108.24353	41.53231	76.633331	11.441591	1.9082867	10	10	0	0	1	10.075584	75.609787	0	10.427032	16.523561	26.402199	18.706736	69.509399	0	108.76303	41.192467	77	11.182231	2.3909066	10	10	0	0	1	9.9397125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	167	1997	47.883755	89.159386	0	10.427032	16.588099	27.13475	19.545774	74.406197	2.2222223	118.46267	40.989269	69.333336	11.824065	1.94958	10	10	0	0	1	10.157087	78.723511	0	10.427032	16.523561	26.731886	19.122026	71.985603	0	108.24353	41.53231	76.633331	11.441591	1.9082867	10	10	0	0	1	10.075584	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	167	2000	45.181793	88.212059	0	10.427032	16.588099	27.356627	19.979839	76.758003	0	128.41753	40.787235	55.200001	12.374349	3.6666467	10	10	0	0	1	10.132451	89.159386	0	10.427032	16.588099	27.13475	19.545774	74.406197	2.2222223	118.46267	40.989269	69.333336	11.824065	1.94958	10	10	0	0	1	10.157087	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	167	2003	46.465267	88.135643	0	10.427032	16.588099	27.43745	20.400143	78.8228	0	122.30846	47.812683	51.633335	12.987099	2.2456169	10	10	0	0	1	10.387865	88.212059	0	10.427032	16.588099	27.356627	19.979839	76.758003	0	128.41753	40.787235	55.200001	12.374349	3.6666467	10	10	0	0	1	10.132451	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	167	2006	45.200752	88.754814	0	10.427032	16.588099	27.171314	21.070063	80.686996	0	136.27631	50.682964	48.163265	13.284246	2.0147533	10	10	0	0	1	10.65875	88.135643	0	10.427032	16.588099	27.43745	20.400143	78.8228	0	122.30846	47.812683	51.633335	12.987099	2.2456169	10	10	0	0	1	10.387865	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	167	2009	49.37339	89.262459	0	10.426439	16.648724	26.597113	22.279116	82.232002	2.0833333	140.88847	48.336967	60.886467	13.344579	1.0168227	10	10	0	0	1	10.80366	88.754814	0	10.427032	16.588099	27.171314	21.070063	80.686996	0	136.27631	50.682964	48.163265	13.284246	2.0147533	10	10	0	0	1	10.65875	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	171	1976	30.428236	100	0	12.481088	14.946913	47.845654	14.402774	82.9048	1.1111112	54.64563	35.217449	44.612202	7.4485025	17.4795	10	10	0	1	1	8.428421	100	0	12.481088	14.902822	50.812103	14.110557	82.106796	1.1494253	49.260094	34.306286	43.763332	7.5438166	7.0528998	10	10	0	1	1	8.2850342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	171	1979	38.629704	90.713348	0	12.481088	14.946913	44.346363	15.222796	83.297203	0	57.143906	37.003269	51.422535	7.5761609	14.020534	10	10	0	1	1	8.7991743	100	0	12.481088	14.946913	47.845654	14.402774	82.9048	1.1111112	54.64563	35.217449	44.612202	7.4485025	17.4795	10	10	0	1	1	8.428421	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	171	1982	38.728619	97.066734	0	12.481088	14.978662	40.813103	15.654422	83.526001	1.0752689	59.006756	37.582096	53.910366	7.4174891	11.986763	10	10	0	1	1	8.9586325	90.713348	0	12.481088	14.946913	44.346363	15.222796	83.297203	0	57.143906	37.003269	51.422535	7.5761609	14.020534	10	10	0	1	1	8.7991743	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	171	1985	37.329376	100	0	12.481088	14.999176	37.927505	15.87319	83.727936	0	60.026428	39.394955	68.42067	7.2434969	12.868546	10	10	0	1	1	8.9637089	97.066734	0	12.481088	14.978662	40.813103	15.654422	83.526001	1.0752689	59.006756	37.582096	53.910366	7.4174891	11.986763	10	10	0	1	1	8.9586325	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	171	1988	40.893082	100	0	12.481088	15.019384	36.096798	16.436069	84.3144	1.0416666	49.76952	40.325417	65.600998	8.1501207	8.27845	10	10	0	1	1	9.4550762	100	0	12.481088	14.999176	37.927505	15.87319	83.727936	0	60.026428	39.394955	68.42067	7.2434969	12.868546	10	10	0	1	1	8.9637089	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	171	1991	41.415882	96.903183	0	12.481088	15.048948	35.272175	17.046391	84.860199	2.0202019	55.381107	42.301212	62.117565	9.5699577	1.7347504	10	10	0	1	1	9.4380388	100	0	12.481088	15.019384	36.096798	16.436069	84.3144	1.0416666	49.76952	40.325417	65.600998	8.1501207	8.27845	10	10	0	1	1	9.4550762	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	171	1994	36.683159	90.431236	0	12.481088	15.105577	35.1665	17.485098	85.214798	1.8783069	57.527081	43.265305	56.932999	10.319164	1.7324667	10	10	0	1	1	9.5935764	96.903183	0	12.481088	15.048948	35.272175	17.046391	84.860199	2.0202019	55.381107	42.301212	62.117565	9.5699577	1.7347504	10	10	0	1	1	9.4380388	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	171	1997	34.658707	89.290962	0	12.481088	15.141623	35.141933	17.792732	85.470596	.9009009	55.689625	43.172512	39.7952	10.560509	1.3559934	10	10	0	1	1	9.7508402	90.431236	0	12.481088	15.105577	35.1665	17.485098	85.214798	1.8783069	57.527081	43.265305	56.932999	10.319164	1.7324667	10	10	0	1	1	9.5935764	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	171	2000	32.78072	89.37326	0	12.481088	15.167829	34.660561	17.951227	85.67907	.87719297	65.252495	45.74926	33.678699	10.179764	2.3966186	10	10	0	1	1	9.5726557	89.290962	0	12.481088	15.141623	35.141933	17.792732	85.470596	.9009009	55.689625	43.172512	39.7952	10.560509	1.3559934	10	10	0	1	1	9.7508402	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	171	2003	35.361446	90.597961	0	12.481088	15.210035	33.389847	17.961779	85.902	1.6880342	58.878902	45.751461	24.321301	10.611383	1.9673114	10	10	0	1	1	9.9052925	89.37326	0	12.481088	15.167829	34.660561	17.951227	85.67907	.87719297	65.252495	45.74926	33.678699	10.179764	2.3966186	10	10	0	1	1	9.5726557	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	171	2006	35.861855	91.55529	0	12.481088	15.242562	32.00729	18.273844	86.080399	.81300813	57.672726	44.74749	19.829166	10.993835	3.1700966	10	10	0	1	1	10.25771	90.597961	0	12.481088	15.210035	33.389847	17.961779	85.902	1.6880342	58.878902	45.751461	24.321301	10.611383	1.9673114	10	10	0	1	1	9.9052925	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	172	1994	19.971897	96.989639	0	11.698076	15.319424	84.911438	6.458416	53.294601	3.0157659	47.658455	55.119034	418.38467	5.6381998	55.829067	6.6666665	7	1	0	4	6.5332103	92.567047	1	11.698076	15.250406	88.91848	6.344265	52.576401	2.4399922	43.772205	55.647171	958.38666	5.0804987	3188.4922	6	7	1	0	3.3333333	6.5169535	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	172	1997	20.42878	100	0	11.698076	15.383982	79.55928	6.5423651	54.015202	1.4036644	66.641228	55.073009	226.28767	6.4793005	11.137767	8	7	1	0	2.6666667	6.5651627	96.989639	0	11.698076	15.319424	84.911438	6.458416	53.294601	3.0157659	47.658455	55.119034	418.38467	5.6381998	55.829067	6.6666665	7	1	0	4	6.5332103	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
